date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2013-11-05,77.48,78.1099,77.09,77.78,754733,754733,-0.75,-0.955,77.5843,"Nov 5, 13",-0.04494106090373277
2013-11-06,79.21,79.66,78.81,79.26,1138860,1138860,1.48,1.903,79.2762,"Nov 6, 13",-0.026768172888015626
2013-11-07,78.85,79.39,78.4,78.71,1288189,1288189,-0.55,-0.694,78.9888,"Nov 7, 13",-0.033521611001964685
2013-11-08,78.34,79.24,78.02,79.22,1121766,1121766,0.51,0.648,78.7764,"Nov 8, 13",-0.027259332023575625
2013-11-11,79.78,81.51,79.63,81.19,1683082,1683082,1.97,2.487,80.8014,"Nov 11, 13",-0.003069744597249509
2013-11-12,80.37,80.5,79.4,79.82,1071180,1071180,-1.37,-1.687,79.987,"Nov 12, 13",-0.019891944990176873
2013-11-13,79.33,80.63,79.11,80.6,614586,614586,0.78,0.977,80.0893,"Nov 13, 13",-0.010314341846758392
2013-11-14,80.49,80.98,80.11,80.74,781015,781015,0.14,0.174,80.6129,"Nov 14, 13",-0.00859528487229866
2013-11-15,81.59,82.66,81.49,82.55,1589380,1589380,1.81,2.242,82.2519,"Nov 15, 13",0.013629666011787812
2013-11-18,82.59,82.59,81.93,81.95,1273371,1273371,-0.6,-0.727,82.3399,"Nov 18, 13",0.006262278978389061
2013-11-19,82.29,82.52,81.81,82.02,1000740,1000740,0.07,0.085,82.2428,"Nov 19, 13",0.0071218074656188395
2013-11-20,82.21,82.39,81.16,81.23,629021,629021,-0.79,-0.963,81.6335,"Nov 20, 13",-0.002578585461689511
2013-11-21,81.34,81.68,81.04,81.64,668164,668164,0.41,0.505,81.4101,"Nov 21, 13",0.002455795677799642
2013-11-22,81.55,82.22,81.37,82.22,1462120,1462120,0.58,0.71,81.8635,"Nov 22, 13",0.009577603143418482
2013-11-25,82.44,82.72,82.22,82.3,1175205,1175205,0.08,0.097,82.4198,"Nov 25, 13",0.010559921414538303
2013-11-26,82.12,82.83,82.05,82.53,570341,570341,0.23,0.279,82.5058,"Nov 26, 13",0.013384086444007902
2013-11-27,83.14,83.55,83.04,83.38,666707,666707,0.85,1.03,83.3503,"Nov 27, 13",0.02382121807465616
2013-11-29,82.83,83.17,82.34,82.72,573516,573516,-0.66,-0.792,82.7437,"Nov 29, 13",0.015717092337917498
2013-12-02,82.14,82.16,81.61,81.7,381224,381224,-1.02,-1.233,81.8582,"Dec 2, 13",0.003192534381139552
2013-12-03,81.45,81.86,81.14,81.63,625366,625366,-0.07,-0.086,81.5123,"Dec 3, 13",0.0023330058939095987
2013-12-04,80.35,81.35,80.2,81.27,775817,775817,-0.36,-0.441,80.8757,"Dec 4, 13",-0.002087426326129687
2013-12-05,81.07,81.61,81.02,81.4,647741,647741,0.13,0.16,81.2842,"Dec 5, 13",-0.0004911591355598237
2013-12-06,81.82,82.56,81.77,82.22,2208218,2208218,0.82,1.007,85.6518,"Dec 6, 13",0.009577603143418482
2013-12-09,82.2,82.46,81.97,82.4,903549,903549,0.18,0.219,82.2138,"Dec 9, 13",0.011787819253438213
